,username,user_handle,date,retweets,favorites,text,label
9450,Pure Climate Skeptic,Carbongate,12/01/2019,68,120,no one would believ climat cult parad street govern panick climat chang power immeasur superior anyth earth slowli sure sunspot sunspot program ice age climat,1
9451,Pure Climate Skeptic,Carbongate,12/01/2019,7,18,climat chang kill shot,1
9452,Pure Climate Skeptic,Carbongate,12/01/2019,18,46,globalist climat alarmist hide behind children,1
9453,Pure Climate Skeptic,Carbongate,12/02/2019,34,62,no co climat emerg nasa data confirm armstrong econom,1
9454,Pure Climate Skeptic,Carbongate,12/02/2019,20,36,no climat emerg truth drove lib dem doolal,1
9455,Pure Climate Skeptic,Carbongate,12/02/2019,8,14,globalist climat con merchant meet spain,1
9456,Pure Climate Skeptic,Carbongate,12/02/2019,14,48,no human impact climat chang take sun chang climat,1
9457,Pure Climate Skeptic,Carbongate,12/03/2019,10,32,co control climat joke climat alarmist madrid laugh stock,1
9458,Pure Climate Skeptic,Carbongate,12/03/2019,3,20,laugh loud delusion fool think co drive climat,1
9459,Pure Climate Skeptic,Carbongate,12/03/2019,16,33,delingpol greta teenag climat puppet goe full marxist,1
9460,Pure Climate Skeptic,Carbongate,12/03/2019,4,22,convers climat doomsday death cult serv no purpos,1
9461,Pure Climate Skeptic,Carbongate,12/03/2019,28,54,sherel jacob un woke climat propaganda insult scienc global warm polici forum gwpf,1
9462,Pure Climate Skeptic,Carbongate,12/03/2019,13,20,climat model tell ars elbow sun alreadi program lock ice age climat system,1
9463,Pure Climate Skeptic,Carbongate,12/04/2019,91,164,geologist dr easterbrooktrademark new book solar climat link unequivoc clear climat chang larg small driven fluctuat suntrademark magnet fieldtrademark,1
9464,Pure Climate Skeptic,Carbongate,12/04/2019,13,32,climat chang dummi,1
9465,Pure Climate Skeptic,Carbongate,12/04/2019,12,15,sun dormant without sunspot program lock ice age climat system,1
9466,Pure Climate Skeptic,Carbongate,12/05/2019,16,32,ordinari citizen dupe brainwash think chang climat time work sun ministri truth,1
9467,Pure Climate Skeptic,Carbongate,12/05/2019,13,17,climat model tell ars elbow sun alreadi program lock ice age climat system,1
9468,Pure Climate Skeptic,Carbongate,12/05/2019,7,40,give shit climat chang plain simpl fraud,1
9469,Pure Climate Skeptic,Carbongate,12/06/2019,45,72,meanwhil no one would believ un loon gather madrid power immeasur superior anyth earth slowli sure sunspot sunspot program ice age climat,1
9470,Pure Climate Skeptic,Carbongate,12/07/2019,6,11,climat chang kill shot ice age,1
9471,Pure Climate Skeptic,Carbongate,12/07/2019,22,38,mit climat scientist ordinari peopl realiz phoni issuetrademark via johnsullivanp,1
9472,Pure Climate Skeptic,Carbongate,12/08/2019,59,129,sunspot dormant sun grand solar minimum climat driver cool planet champagn supernova,1
9473,Pure Climate Skeptic,Carbongate,12/08/2019,6,15,green climat doomsday cult,1
9474,Pure Climate Skeptic,Carbongate,12/08/2019,13,25,sun alway alway drive climat,1
9475,Pure Climate Skeptic,Carbongate,12/09/2019,6,6,climat chang volcano erupt promot global warm co no question,1
9476,Pure Climate Skeptic,Carbongate,12/09/2019,7,14,cop climat alarmist wage war word wheretrademark beef,1
9477,Pure Climate Skeptic,Carbongate,12/09/2019,13,26,greta thunberg ignor world leader climat summit admit protest achiev noth global warm polici forum gwpf,1
9478,Pure Climate Skeptic,Carbongate,12/09/2019,19,31,climat model not realiti realiti sun alreadi program lock ice age climat,1
9479,Pure Climate Skeptic,Carbongate,12/10/2019,69,119,live nasa sdo satellit sunspot dormant sun grand minimum radiat come earth throttl back bring kill shot climat chang ice age condit domin,1
9480,Pure Climate Skeptic,Carbongate,12/10/2019,32,64,sun dormant radiat come earth throttl back climat chang give way ice age han zimmer time cyberdesign remix,1
9481,Pure Climate Skeptic,Carbongate,12/10/2019,6,14,dear prudenc dormant sun full grand minimum radiat come earth limit climat chang morph ice age keep warm xxx,1
9482,Pure Climate Skeptic,Carbongate,12/10/2019,17,37,not adjust vdu come live satellit space dormant sun global cool destroy climat chang replac ice age no time caution,1
9483,Pure Climate Skeptic,Carbongate,12/10/2019,38,61,no one would believ un globalist preach disast power immeasur superior anyth earth slowli sure sunspot sunspot program ice age climat,1
9484,Pure Climate Skeptic,Carbongate,12/10/2019,6,39,convers climat doomsday cult serv no purpos,1
9485,Pure Climate Skeptic,Carbongate,12/11/2019,39,73,live nasa solar dynam observatori grand solar minimum dormant sun reduc amount radiat reach earth thu end climat chang replac ice age condit no time caution,1
9486,Pure Climate Skeptic,Carbongate,12/11/2019,10,16,grand solar minimum arriv bring immens power sun bear climat forget heavi solubl trace ga call co,1
9487,Pure Climate Skeptic,Carbongate,12/11/2019,7,37,global warm aka climat chang human activ fake,1
9488,Pure Climate Skeptic,Carbongate,12/11/2019,5,32,climat emerg fake,1
9489,Pure Climate Skeptic,Carbongate,12/12/2019,39,67,grand solar minimum alreadi dispos global warm aka climat chang ice age program climat system imag live nasa sdo satellit bbcnew skynew,1
9490,Pure Climate Skeptic,Carbongate,12/12/2019,52,93,dormant sun dispos global warm aka climat chang preoccupi co,1
9491,Pure Climate Skeptic,Carbongate,12/12/2019,14,15,lot climat scientist find truth quit inconveni,1
9492,Pure Climate Skeptic,Carbongate,12/12/2019,61,54,list grow scientif paper assert co minuscul effect climat,1
9493,Pure Climate Skeptic,Carbongate,12/12/2019,15,12,climat model arrog ignor forgot sun output vari sun alreadi program ice age climat tri cover error miscalcul,1
9494,Pure Climate Skeptic,Carbongate,12/12/2019,12,17,climat chang emerg ars,1
9495,Pure Climate Skeptic,Carbongate,12/13/2019,13,29,sun alreadi dispos global warm aka climat chang massiv attack angel,1
9496,Pure Climate Skeptic,Carbongate,12/13/2019,41,89,no one would believ green indoctrin children climat chang cult power immeasur superior anyth earth slowli sure sunspot sunspot program ice age climat,1
9497,Pure Climate Skeptic,Carbongate,12/14/2019,14,11,climat commun,1
9498,Pure Climate Skeptic,Carbongate,12/14/2019,52,69,sun dormant call grand solar minimum dim mani year reduc amount radiat come earth cool climat live nasa sdo satellit no time caution,1
9499,Pure Climate Skeptic,Carbongate,12/15/2019,12,21,climat model tell ars elbow sun alreadi program ice age climat,1
9500,Pure Climate Skeptic,Carbongate,12/15/2019,16,15,paper assert co littl no climat effect via johnsullivanp,1
9501,Pure Climate Skeptic,Carbongate,12/15/2019,11,20,climat model not realiti realiti sun alreadi program ice age climat,1
9502,Pure Climate Skeptic,Carbongate,12/15/2019,14,28,green climat doomsday cult want control fear,1
9503,Pure Climate Skeptic,Carbongate,12/15/2019,38,58,dormant sun blank dim thu end global warm aka climat chang,1
9504,Pure Climate Skeptic,Carbongate,12/16/2019,18,35,take sun chang climat take climat loon tell otherwis,1
9505,Pure Climate Skeptic,Carbongate,12/16/2019,25,39,sun activ reduc record pace hit nadir set space age record low solar activ way dispos global warm aka climat chang introduc ice age no time caution,1
9506,Pure Climate Skeptic,Carbongate,12/16/2019,16,31,trump see climat hoax mock global warm wind energi sea level rise hershey ralli,1
9507,Pure Climate Skeptic,Carbongate,12/16/2019,23,33,year live green environmentalist lie sun emerg driver global warm aka climat chang path clear though no eye see cours laid long bbcnew skynew,1
9508,Pure Climate Skeptic,Carbongate,12/17/2019,23,33,solar activ reach record low dormant sun alreadi fought made global warm aka climat chang obsolet next stop ice age live nasa sdo satellit bbcnew skynew,1
9509,Pure Climate Skeptic,Carbongate,12/17/2019,10,12,solar activ collaps record low level heat reach earth throttl back suppli kill shot global warm aka climat chang,1
9510,Pure Climate Skeptic,Carbongate,12/17/2019,30,30,live green environment lie year sun emerg driver global warm aka climat chang,1
9511,Pure Climate Skeptic,Carbongate,12/17/2019,7,23,grand solar minimum updat sunspot heat come earth throttl back thu make global warm aka climat chang obsolet,1
9512,Pure Climate Skeptic,Carbongate,12/17/2019,63,150,schoolboy error climat model sun not constant mayb yr old schoolgirl fix,1
9513,Pure Climate Skeptic,Carbongate,12/17/2019,126,209,watch wait watch wait wait deep grand solar minimum sun dormant heat come earth subdu journey point sun made climat chang aka global warm obsolet,1
9514,Pure Climate Skeptic,Carbongate,12/20/2019,44,85,not ten year fight climat chang ten year adapt ice age,1
9515,Pure Climate Skeptic,Carbongate,12/20/2019,14,15,climat model tell ars elbow sun alreadi program ice age climat system,1
9516,Pure Climate Skeptic,Carbongate,12/21/2019,24,26,no one would believ global climat cult preach climat emerg power immeasur superior anyth earth slowli sure sunspot sunspot program ice age climat,1
9517,Pure Climate Skeptic,Carbongate,12/21/2019,71,134,sun dormant heat come earth reduc climat chang carniv,1
9518,Pure Climate Skeptic,Carbongate,12/22/2019,19,34,climat chang dummi,1
9519,Pure Climate Skeptic,Carbongate,12/22/2019,13,28,green climat doomsday cult,1
9520,Pure Climate Skeptic,Carbongate,12/23/2019,17,19,sun dormant super grand solar minimum forecast onward global warm aka climat chang annihil,1
9521,Pure Climate Skeptic,Carbongate,12/24/2019,26,39,geologist co scare prove fals ittrademark time climat sensetrademark un seek fake answer invent problemtrademark climat emergencytrademark,1
9522,Pure Climate Skeptic,Carbongate,12/24/2019,16,34,take sun chang climat take climat loon tell otherwis,1
9523,Pure Climate Skeptic,Carbongate,12/24/2019,75,132,live green environment lie year sun emerg true driver climat chang realis sun drove global warm aka climat chang drive global cool everyth fall place,1
9524,Pure Climate Skeptic,Carbongate,12/24/2019,20,37,not global warm aka climat chang ice age,1
9525,Pure Climate Skeptic,Carbongate,12/24/2019,61,133,dear prudenc not year fight climat chang year prepar adapt ice age bbcnew,1
9526,Pure Climate Skeptic,Carbongate,12/26/2019,156,273,live globalist communist green environment lie year sun emerg climat chang driver dawn sun drove global warm aka climat chang everyth fall place,1
9527,Pure Climate Skeptic,Carbongate,12/26/2019,25,46,live green environment globalist totalitarian lie past year sun drove climat chang drive earth toward ice age,1
9528,Pure Climate Skeptic,Carbongate,12/26/2019,13,23,green ideolog not climat chang make bushfir wors,1
9529,Pure Climate Skeptic,Carbongate,12/26/2019,30,41,lead biologist say co blessingtrademark reject climat doom via johnsullivanp,1
9530,Pure Climate Skeptic,Carbongate,12/27/2019,74,175,watch wait watch wait wait deep grand solar minimum sun dormant heat come earth subdu journey point sun made climat chang aka global warm obsolet,1
9531,Pure Climate Skeptic,Carbongate,12/27/2019,23,37,grand solar minimum alreadi program ice age climat system live nasa sdo satellit,1
9532,Pure Climate Skeptic,Carbongate,12/27/2019,15,22,climat model not realiti realiti sun alreadi program ice age climat,1
9533,Pure Climate Skeptic,Carbongate,12/27/2019,30,47,no one would believ global climat doomsday cult declar climat emerg power immeasur superior anyth earth slowli sure sunspot sunspot program ice age climat,1
9534,Pure Climate Skeptic,Carbongate,12/28/2019,10,27,welcom machin drive climat live nasa sdo satellit,1
9535,Pure Climate Skeptic,Carbongate,12/28/2019,25,50,welcom machin drive climat chang live nasa sdo satellit,1
9536,Pure Climate Skeptic,Carbongate,12/28/2019,31,50,welcom machin drive climat chang program ice age,1
9537,Pure Climate Skeptic,Carbongate,12/28/2019,11,18,green reich aim control fear green climat doomsday cult green day work class hero uncensor version,1
9538,Pure Climate Skeptic,Carbongate,12/28/2019,23,54,welcom machin drive climat chang ice age programm almost complet condit suitabl ice age advanc establish,1
9539,Pure Climate Skeptic,Carbongate,12/29/2019,12,29,take sun chang climat take climat chang loon tell otherwis,1
9540,Pure Climate Skeptic,Carbongate,12/29/2019,8,10,bs climat chang polar bear tax armstrong econom,1
9541,Pure Climate Skeptic,Carbongate,12/29/2019,17,35,sun variabl star live nasa sdo satellit program ice age climat continu,1
9542,Pure Climate Skeptic,Carbongate,12/29/2019,26,45,green reich green climat doomsday cult,1
9543,Pure Climate Skeptic,Carbongate,12/29/2019,17,34,climat model tell ars elbow sun alreadi program ice age climat system,1
9544,Pure Climate Skeptic,Carbongate,12/30/2019,8,20,green climat doomsday cult aim establish green reich fear,1
9545,Pure Climate Skeptic,Carbongate,12/30/2019,6,6,slow climat slide continu next glacial advanc,1
9546,Pure Climate Skeptic,Carbongate,12/30/2019,29,40,sun variabl star drive climat chang,1
9547,Pure Climate Skeptic,Carbongate,12/30/2019,7,10,not global warm aka climat chang ice age climatechang environ sustain god gonna cut,1
9548,Pure Climate Skeptic,Carbongate,12/30/2019,14,17,tell us atmospher trace ga heavier air solubl water sun variabl star drive climat chang,1
9549,Pure Climate Skeptic,Carbongate,12/30/2019,14,22,climat chang tragedi horizon could leav pension fund busi worthless asset bank england chief mark carney warn,1
9550,Pure Climate Skeptic,Carbongate,12/30/2019,15,15,bbc climat bia tell someth new,1
9551,Pure Climate Skeptic,Carbongate,12/30/2019,110,183,sun variabl star hold earth orbit chang earth climat whim,1
9552,Pure Climate Skeptic,Carbongate,12/30/2019,17,31,welcom climat chang machin sun variabl star present process program ice age climat system,1
9553,Pure Climate Skeptic,Carbongate,12/30/2019,33,54,grasp sever green liar disinform public make believ planet warm fact variabl sun midst program ice age climat crime human,1
9554,Pure Climate Skeptic,Carbongate,12/30/2019,21,31,no one would believ green fool panick trace ga atmospher power immeasur superior anyth earth slowli sure sunspot sunspot program ice age climat,1
9555,Pure Climate Skeptic,Carbongate,12/31/2019,213,326,goodby total no sunspot day mean sun dormant three quarter year welcom machin drive climat chang,1
9556,Pure Climate Skeptic,Carbongate,12/31/2019,29,44,year earth surfac temperatur data expos climat lie via johnsullivanp,1
9557,Pure Climate Skeptic,Carbongate,12/31/2019,32,65,welcom machin dive climat chang take earth ice age cannot thing,1
9558,Pure Climate Skeptic,Carbongate,12/31/2019,12,21,journey space aim map sun progress grand solar minimum variabl star drive climat chang establish minimum plung earth ice age,1
9559,Pure Climate Skeptic,Carbongate,12/31/2019,50,60,sooner grasp fact sun variabl star better dawn sun drove global warm drive global cool everyth fall place take sun chang climat,1
9560,Pure Climate Skeptic,Carbongate,12/31/2019,74,119,no govern power earth slightest hope stop unimagin immeasur superior power sun take earth ice age sun variabl star chang climat no time caution,1
9561,Pure Climate Skeptic,Carbongate,01/01/2020,73,138,live globalist communist green environment lie year sun emerg climat chang driver dawn sun drove global warm aka climat chang everyth fall place,1
9562,Pure Climate Skeptic,Carbongate,01/01/2020,35,88,pleas not bore suggest piddl amount trace ga atmospher chang climat sun drive climat,1
9563,Pure Climate Skeptic,Carbongate,01/01/2020,37,78,green reich aim control fear want think human power chang climat variabl sun drive climat,1
9564,Pure Climate Skeptic,Carbongate,01/01/2020,10,29,dear prudenc not year fight climat chang year prepar adapt ice age,1
9565,Pure Climate Skeptic,Carbongate,01/02/2020,79,153,welcom machin drive climat chang drove global warm drive global cool live nasa sdo satellit,1
9566,Pure Climate Skeptic,Carbongate,01/02/2020,7,25,not global warm aka climat chang ice age nd jan,1
9567,Pure Climate Skeptic,Carbongate,01/02/2020,21,45,spin sun program ice age climat system sunspot sunspot live nasa sdo satellit no time caution,1
9568,Pure Climate Skeptic,Carbongate,01/02/2020,9,26,year adapt ice age forget fight climat chang,1
9569,Pure Climate Skeptic,Carbongate,01/02/2020,13,27,welcom machin drive climat chang smoke water,1
9570,Pure Climate Skeptic,Carbongate,01/02/2020,38,72,think puni littl human fight climat chang sun drive climat,1
9571,Pure Climate Skeptic,Carbongate,01/03/2020,54,127,rotat sun program ice age climat system not year fight climat chang year prepar adapt ice age,1
9572,Pure Climate Skeptic,Carbongate,01/03/2020,12,34,watch sun year rotat everi time rotat program ice age climat system,1
9573,Pure Climate Skeptic,Carbongate,01/03/2020,15,21,billionair tom steyer michael bloomberg corrupt climat scienc via,1
9574,Pure Climate Skeptic,Carbongate,01/03/2020,6,16,sun rotat program ice age climat grand solar minimum,1
9575,Pure Climate Skeptic,Carbongate,01/04/2020,7,30,no one would believ doomsday cultist scream consensu power immeasur superior anyth earth slowli sure sunspot sunspot program ice age climat,1
9576,Pure Climate Skeptic,Carbongate,01/04/2020,7,12,green climat doomsday cult bring pack lie two tyrann totalitarian system merg form green reich,1
9577,Pure Climate Skeptic,Carbongate,01/04/2020,20,32,climat model tell ars elbow sun alreadi program ice age climat,1
9578,Pure Climate Skeptic,Carbongate,01/04/2020,29,56,sun blank expect catastroph cool card time sun rotat ice age program climat system live nasa sdo satellit,1
9579,Pure Climate Skeptic,Carbongate,01/05/2020,6,16,rotat sun programm ice age climat bbcnew skynew climat environ smoke water,1
9580,Pure Climate Skeptic,Carbongate,01/05/2020,15,62,australian forest program reproduc fire climat chang alarmist gum tree,1
9581,Pure Climate Skeptic,Carbongate,01/05/2020,11,17,climat model not realiti realiti sun alreadi program ice age climat,1
9582,Pure Climate Skeptic,Carbongate,01/05/2020,11,14,not global warm aka climat chang ice age god gonna cut,1
9583,Pure Climate Skeptic,Carbongate,01/05/2020,16,28,unfortun enough receiv green communist educ sun rotat program ice age climat climatechang environ bbcnew skynew,1
9584,Pure Climate Skeptic,Carbongate,01/05/2020,42,56,think chang climat,1
9585,Pure Climate Skeptic,Carbongate,01/06/2020,22,48,rotat sun program ice age climat nasa sdo satellit updat,1
9586,Pure Climate Skeptic,Carbongate,01/06/2020,22,54,sun defin climat,1
9587,Pure Climate Skeptic,Carbongate,01/08/2020,75,142,not year fight climat chang year adapt ice age live nasa sdo satellit smoke water,1
9588,Pure Climate Skeptic,Carbongate,01/08/2020,35,34,german green use climat emergencytrademark declar jail denier punish climat saboteurstrademark,1
9589,Pure Climate Skeptic,Carbongate,01/08/2020,16,40,green climat doomsday cult,1
9590,Pure Climate Skeptic,Carbongate,01/09/2020,7,20,climat chang dummi sun drive climat,1
9591,Pure Climate Skeptic,Carbongate,01/09/2020,13,17,climat model tell ars elbow sun alreadi program ice age climat system survivor,1
9592,Pure Climate Skeptic,Carbongate,01/09/2020,85,147,human cannot blame action sun con elit green politician news media think chang climat smoke water,1
9593,Pure Climate Skeptic,Carbongate,01/09/2020,18,29,no one would believ brainwash mass panick climat chang power immeasur superior anyth earth slowli sure sunspot sunspot program ice age climat,1
9594,Pure Climate Skeptic,Carbongate,01/10/2020,17,24,sun drive climat grand solar minimum arriv take earth toward ice age,1
9595,Pure Climate Skeptic,Carbongate,01/10/2020,31,45,live man made global warm lie past year sun emerg climat driver cool planet,1
9596,Pure Climate Skeptic,Carbongate,01/11/2020,19,35,everi time sun rotat ice age program climat no time caution,1
9597,Pure Climate Skeptic,Carbongate,01/11/2020,34,44,sun drive climat co emiss noth,1
9598,Pure Climate Skeptic,Carbongate,01/11/2020,91,159,climat chang caus sun take green commi globalist agenda stuff sun shine,1
9599,Pure Climate Skeptic,Carbongate,01/11/2020,24,30,rotat sun present program ice age climat,1
9600,Pure Climate Skeptic,Carbongate,01/12/2020,9,19,ice age program climat eye volcan erupt increas cloud cover dim sun cool ocean increas snow cover no time caution,1
9601,Pure Climate Skeptic,Carbongate,01/12/2020,52,73,watch wait watch wait wait deep grand solar minimum sun dormant heat come earth subdu journey point sun made climat chang aka global warm obsolet,1
9602,Pure Climate Skeptic,Carbongate,1/13/2020,85,155,not year fight climat chang year adapt ice age,1
9603,Pure Climate Skeptic,Carbongate,1/13/2020,19,29,sun journey deeper grand solar minimum bring direct cool effect climat omen ice age,1
9604,Pure Climate Skeptic,Carbongate,1/14/2020,17,28,sun defin climat,1
9605,Pure Climate Skeptic,Carbongate,1/14/2020,15,30,vast bodi scientif data past year affirm sun not co control climat via johnsullivanp,1
9606,Pure Climate Skeptic,Carbongate,1/15/2020,73,153,earth captur orbit variabl star variat surfac star chang climat,1
9607,Pure Climate Skeptic,Carbongate,1/15/2020,13,33,propaganda bull news wildfir push number australian worri climat chang,1
9608,Pure Climate Skeptic,Carbongate,1/15/2020,32,49,no one would believ green propaganda panick popul power immeasur superior anyth earth slowli sure sunspot sunspot program ice age climat,1
9609,Pure Climate Skeptic,Carbongate,1/15/2020,22,55,unfortun enough receiv green communist educ not understand time sun rotat programm ice age climat,1
9610,Pure Climate Skeptic,Carbongate,1/16/2020,16,25,live green globalist lie year sun emerg climat driver,1
9611,Pure Climate Skeptic,Carbongate,1/17/2020,23,31,not ten year fight climat chang ten year prepar adapt ice age,1
9612,Pure Climate Skeptic,Carbongate,1/17/2020,13,29,take sun chang climat take climat chang cowboy tell otherwis,1
9613,Pure Climate Skeptic,Carbongate,1/17/2020,17,34,not year fight climat chang year adapt ice age live nasa sdo satellit pm gmt jan smoke water,1
9614,Pure Climate Skeptic,Carbongate,1/17/2020,20,34,new studi world safer climat relat disast ever global warm polici forum gwpf,1
9615,Pure Climate Skeptic,Carbongate,1/18/2020,10,17,not global warm aka climat chang ice age,1
9616,Pure Climate Skeptic,Carbongate,1/18/2020,5,11,green climat doomsday cult person jesu,1
9617,Pure Climate Skeptic,Carbongate,1/18/2020,15,22,climat model tell ars elbow sun alreadi program ice age climat,1
9618,Pure Climate Skeptic,Carbongate,1/19/2020,908,1469,year solar ice age cycl return not year fight climat chang year adapt ice age,1
9619,Pure Climate Skeptic,Carbongate,1/19/2020,9,13,not global warm aka climat chang indic ice age god gonna cut johnni cash lyrci,1
9620,Pure Climate Skeptic,Carbongate,1/19/2020,9,23,sun defin climat,1
9621,Pure Climate Skeptic,Carbongate,1/19/2020,17,31,climat chang excus hide inferno incompet head must roll billion dollar bushfir mistak jonova via joannenova,1
9622,Pure Climate Skeptic,Carbongate,1/19/2020,18,20,no one would believ politician spawn global warm panic power immeasur superior anyth earth slowli sure program ice age climat arriv year solar ice age cycl,1
9623,Pure Climate Skeptic,Carbongate,1/19/2020,5,28,get cold time check climat model,1
9624,Pure Climate Skeptic,Carbongate,1/19/2020,43,64,swede vote climat polici biggest wast tax payer money,1
9625,Pure Climate Skeptic,Carbongate,1/19/2020,6,37,climat chang not caus man action,1
9626,Pure Climate Skeptic,Carbongate,1/20/2020,24,28,sun dormant deep grand solar minimum dim becom less activ global warm aka climat chang made obsolet shine crazi diamond,1
9627,Pure Climate Skeptic,Carbongate,1/20/2020,17,55,global co level respond climat chang not human emiss,1
9628,Pure Climate Skeptic,Carbongate,1/21/2020,14,37,climat model tell ars elbow sun alreadi program ice age climat bbcradio,1
9629,Pure Climate Skeptic,Carbongate,1/21/2020,84,147,year solar ice age cycl return bring dormant sun not year fight climat chang year adapt ice age,1
9630,Pure Climate Skeptic,Carbongate,1/21/2020,8,28,green climat doomsday cult person jesu,1
9631,Pure Climate Skeptic,Carbongate,1/22/2020,31,27,climat chang dummi,1
9632,Pure Climate Skeptic,Carbongate,1/23/2020,17,26,no one would believ climat clown spout global warm power immeasur superior anyth earth slowli sure sunspot sunspot program ice age climat system,1
9633,Pure Climate Skeptic,Carbongate,1/24/2020,39,73,grand solar minimum updat gmt th jan live nasa sdo satellit recurr year solar ice age cycl return not ten year fight climat chang ten year adapt ice age,1
9634,Pure Climate Skeptic,Carbongate,1/24/2020,28,37,scientist agre climat alarm via johnsullivanp,1
9635,Pure Climate Skeptic,Carbongate,1/25/2020,15,25,climat emerg threat democraci,1
9636,Pure Climate Skeptic,Carbongate,1/26/2020,16,33,sun alreadi program ice age climat finish yet th ice age omen,1
9637,Pure Climate Skeptic,Carbongate,1/26/2020,16,56,no climat skeptic want ban greta talk talk shit like,1
9638,Pure Climate Skeptic,Carbongate,1/26/2020,18,38,billion spent non problem climat chang cannot fought,1
9639,Pure Climate Skeptic,Carbongate,1/26/2020,5,38,get cold time check latest climat model,1
9640,Pure Climate Skeptic,Carbongate,1/29/2020,9,24,green climat doomsday cult,1
9641,Pure Climate Skeptic,Carbongate,1/29/2020,33,60,think tini amount co chang climat sun drive climat,1
9642,Pure Climate Skeptic,Carbongate,1/30/2020,250,405,get scienc right co not well mix ga invis heavier air solubl water essenti life planet basi food chain respond climat chang cannot possibl caus sun drive climat,1
9643,Pure Climate Skeptic,Carbongate,1/31/2020,24,26,scientif paper publish support skeptic posit climat alarm,1
9644,Pure Climate Skeptic,Carbongate,1/31/2020,22,55,tell us tini amount ga drive climat smoke water sun drive climat,1
9645,Pure Climate Skeptic,Carbongate,02/01/2020,61,115,not year fight climat chang year adapt ice age grand solar minimum live nasa sdo satellit lux aeterna requiem dream full orchestra,1
9646,Pure Climate Skeptic,Carbongate,02/01/2020,18,23,climat driver grand solar minimum nasa sdo satellit pm gmt st feb open mind,1
9647,Pure Climate Skeptic,Carbongate,02/02/2020,11,25,fascist fight climat meanwhil sun drive,1
9648,Pure Climate Skeptic,Carbongate,02/02/2020,14,41,brexit day bori johnson sack un climat confer presid global warm polici forum gwpf,1
9649,Pure Climate Skeptic,Carbongate,02/02/2020,26,28,histori hold key futur climat futur cold,1
9650,Pure Climate Skeptic,Carbongate,02/02/2020,21,30,climat model tell ars elbow sun alreadi program ice age climat system,1
9651,Pure Climate Skeptic,Carbongate,02/02/2020,53,71,not year fight climat chang year adapt ice age survivor,1
9652,Pure Climate Skeptic,Carbongate,02/03/2020,16,22,green cultist scare shit kid climat chang scienc got fire burn one hell someth,1
9653,Pure Climate Skeptic,Carbongate,02/04/2020,22,37,grand solar minimum updat pm gmt th feb nasa solar dynam observatori satellit not year fight climat chang year adapt ice age no time caution,1
9654,Pure Climate Skeptic,Carbongate,02/04/2020,19,19,un ipcc admiss neglig climat chang end centuri via johnsullivanp,1
9655,Pure Climate Skeptic,Carbongate,02/05/2020,64,97,grand solar minimum updat pm gmt feb nasa sdo satellit catastroph cool climat horizon,1
9656,Pure Climate Skeptic,Carbongate,02/06/2020,11,15,not year fight climat chang year adapt ice age take sun chang climat,1
9657,Pure Climate Skeptic,Carbongate,02/06/2020,10,29,climat chang dummi,1
9658,Pure Climate Skeptic,Carbongate,02/06/2020,13,23,climat model tell ars elbow sun alreadi program ice age climat,1
9659,Pure Climate Skeptic,Carbongate,02/07/2020,13,29,bumblebe stand heat caus climat chang could extinct within decad surviv rate plummet third,1
9660,Pure Climate Skeptic,Carbongate,02/07/2020,76,144,climat not control weather ittrademark control,1
9661,Pure Climate Skeptic,Carbongate,02/07/2020,103,240,think chang climat tini amount ga sun chang climat,1
9662,Pure Climate Skeptic,Carbongate,02/08/2020,17,31,green climat cult paranoia purpos,1
9663,Pure Climate Skeptic,Carbongate,02/09/2020,13,12,take sun drive climat take climat cowboy politician tell otherwis,1
9664,Pure Climate Skeptic,Carbongate,02/09/2020,31,86,sick tire hear tini amount ga atmospher no relev climat,1
9665,Pure Climate Skeptic,Carbongate,02/09/2020,9,18,climat chang welcom icehous effect,1
9666,Pure Climate Skeptic,Carbongate,02/10/2020,6,16,climat chang still rank low prioriti poll via ccdeditor,1
9667,Pure Climate Skeptic,Carbongate,02/10/2020,11,40,littl adolesc teenag know climat mind age think know everyth,1
9668,Pure Climate Skeptic,Carbongate,02/10/2020,25,59,no one would believ delud govern target zero carbon emiss power immeasur superior anyth earth slowli sure sunspot sunspot program ice age climat system,1
9669,Pure Climate Skeptic,Carbongate,02/11/2020,7,10,brainwash climat activist seek revolut,1
9670,Pure Climate Skeptic,Carbongate,02/11/2020,25,40,climat model tell ars elbow sun alreadi program ice age climat,1
9671,Pure Climate Skeptic,Carbongate,02/11/2020,11,22,climat chang dummi,1
9672,Pure Climate Skeptic,Carbongate,02/11/2020,4,10,think chang climat tini amount ga sun drive climat,1
9673,Pure Climate Skeptic,Carbongate,02/11/2020,35,52,germani destroy remain forest protect climat via johnsullivanp,1
9674,Pure Climate Skeptic,Carbongate,02/12/2020,90,166,not year fight climat chang year adapt ice age,1
9675,Pure Climate Skeptic,Carbongate,02/12/2020,49,80,model reconsid no climat emerg,1
9676,Pure Climate Skeptic,Carbongate,2/14/2020,9,32,dear prudenc sun enter deep solar dormanc brainwash think man control climat cannot see,1
9677,Pure Climate Skeptic,Carbongate,2/17/2020,32,50,take sun chang climat take politician climat cowboy littl girl tell otherwis,1
9678,Pure Climate Skeptic,Carbongate,2/17/2020,13,27,scienc say theretrademark no climat emerg via johnsullivanp,1
9679,Pure Climate Skeptic,Carbongate,2/19/2020,10,17,delingpol britaintrademark flood noth climat chang via breitbartnew,1
9680,Pure Climate Skeptic,Carbongate,2/19/2020,18,29,green climat doomsday cult want control fear,1
